transaccion_id,cliente_id,producto_id,fecha,cantidad,precio_unitario,subtotal,descuento_pct,descuento_monto,costo_envio,total,metodo_pago,estado_envio
T001486,C00353,P0117,2026-06-25,1,122170.99,122170.99,0,0.0,0.0,122170.99,Tarjeta de débito,Entregado
T001487,C00353,P0147,2026-06-03,1,92490.99,92490.99,0,0.0,0.0,92490.99,Transferencia bancaria,Entregado
T001488,C00353,P0096,2026-07-16,1,32440.99,32440.99,5,1622.05,0.0,30818.94,Mercado Pago,Preparando
T001489,C00353,P0092,2026-07-24,1,67840.99,67840.99,0,0.0,0.0,67840.99,Tarjeta de débito,Entregado
T001490,C00353,P0153,2026-07-31,1,80540.99,80540.99,0,0.0,0.0,80540.99,Efectivo (contra entrega),Entregado
T001491,C00353,P0036,2026-06-08,1,6740.99,6740.99,20,1348.2,1544.7,6937.49,Tarjeta de crédito,Entregado
T001492,C00355,P0076,2026-02-06,1,80370.99,80370.99,0,0.0,0.0,80370.99,Efectivo (contra entrega),Entregado
T001493,C00355,P0020,2026-04-29,1,125770.99,125770.99,0,0.0,0.0,125770.99,Efectivo (contra entrega),Entregado
T001494,C00355,P0065,2025-11-30,1,36490.99,36490.99,5,1824.55,0.0,34666.44,Tarjeta de crédito,Entregado
T001495,C00356,P0167,2026-04-15,3,116770.99,350312.97,0,0.0,0.0,350312.97,Mercado Pago,Entregado
T001496,C00356,P0139,2025-12-25,2,76500.99,153001.98,10,15300.2,0.0,137701.78,Mercado Pago,Entregado
T001497,C00356,P0124,2026-01-27,3,55570.99,166712.97,10,16671.3,0.0,150041.67,Tarjeta de débito,Entregado
T001498,C00356,P0166,2025-11-16,1,11070.99,11070.99,0,0.0,3593.32,14664.31,Tarjeta de crédito,Entregado
T001499,C00357,P0161,2025-12-14,3,92880.99,278642.97,5,13932.15,0.0,264710.82,Mercado Pago,Entregado
T001500,C00357,P0028,2025-11-20,1,49350.99,49350.99,15,7402.65,0.0,41948.34,Efectivo (contra entrega),En camino
T001501,C00357,P0085,2025-12-10,1,69850.99,69850.99,5,3492.55,0.0,66358.44,Mercado Pago,Entregado
T001502,C00357,P0089,2024-03-15,2,70110.99,140221.98,10,14022.2,0.0,126199.78,Tarjeta de débito,Entregado
T001503,C00359,P0023,2026-04-20,2,99980.99,199961.98,20,39992.4,0.0,159969.58,Tarjeta de crédito,Entregado
T001504,C00359,P0092,2026-06-28,1,67840.99,67840.99,0,0.0,0.0,67840.99,Tarjeta de crédito,Entregado
T001505,C00361,P0089,2026-06-26,1,70110.99,70110.99,0,0.0,0.0,70110.99,Transferencia bancaria,Preparando
T001506,C00361,P0146,2026-05-05,1,77950.99,77950.99,0,0.0,0.0,77950.99,Transferencia bancaria,Entregado
T001507,C00361,P0041,2026-08-12,1,34130.99,34130.99,5,1706.55,0.0,32424.44,Mercado Pago,Entregado
T001508,C00361,P0088,2026-05-15,3,32190.99,96572.97,15,14485.95,0.0,82087.02,Mercado Pago,Entregado
T001509,C00361,P0086,2026-04-27,3,17970.99,53912.97,15,8086.95,0.0,45826.02,Efectivo (contra entrega),En camino
T001510,C00361,P0086,2026-06-26,1,17970.99,17970.99,0,0.0,3677.36,21648.35,Transferencia bancaria,Entregado
T001511,C00361,P0145,2026-06-03,2,60290.99,120581.98,15,18087.3,0.0,102494.68,Tarjeta de crédito,Entregado
T001512,C00361,P0059,2026-01-02,1,66790.99,66790.99,20,13358.2,0.0,53432.79,Mercado Pago,Cancelado
T001513,C00362,P0159,2025-10-27,4,108820.99,435283.96,0,0.0,0.0,435283.96,Efectivo (contra entrega),Entregado
T001514,C00362,P0142,2025-02-24,2,80160.99,160321.98,0,0.0,0.0,160321.98,Transferencia bancaria,Cancelado
T001515,C00362,P0036,2026-06-30,2,6740.99,13481.98,15,2022.3,1895.62,13355.3,Mercado Pago,Entregado
T001516,C00362,P0103,2025-04-06,1,23150.99,23150.99,0,0.0,3128.41,26279.4,Transferencia bancaria,Entregado
T001517,C00362,P0032,2026-01-13,1,46630.99,46630.99,0,0.0,0.0,46630.99,Mercado Pago,Entregado
T001518,C00362,P0157,2025-02-04,2,2850.99,5701.98,10,570.2,3324.0,8455.78,Efectivo (contra entrega),Entregado
T001519,C00362,P0124,2025-09-08,1,55570.99,55570.99,10,5557.1,0.0,50013.89,Transferencia bancaria,En camino
T001520,C00362,P0014,2024-11-01,1,68510.99,68510.99,0,0.0,0.0,68510.99,Mercado Pago,Entregado
T001521,C00363,P0180,2025-08-04,1,10110.99,10110.99,0,0.0,2725.83,12836.82,Tarjeta de crédito,Entregado
T001522,C00364,P0106,2024-07-06,2,12090.99,24181.98,0,0.0,4359.88,28541.86,Mercado Pago,Entregado
T001523,C00364,P0004,2024-10-11,2,73400.99,146801.98,0,0.0,0.0,146801.98,Tarjeta de débito,Preparando
T001524,C00364,P0074,2024-01-22,1,73660.99,73660.99,0,0.0,0.0,73660.99,Tarjeta de crédito,Preparando
T001525,C00364,P0057,2024-07-30,1,2250.99,2250.99,5,112.55,2052.77,4191.21,Transferencia bancaria,Entregado
T001526,C00364,P0110,2026-01-21,1,148390.99,148390.99,0,0.0,0.0,148390.99,Tarjeta de crédito,Entregado
T001527,C00364,P0034,2025-09-26,3,16800.99,50402.97,20,10080.59,0.0,40322.38,Tarjeta de crédito,Cancelado
T001528,C00364,P0079,2024-10-02,1,9850.99,9850.99,10,985.1,2560.01,11425.9,Efectivo (contra entrega),Entregado
T001529,C00364,P0025,2025-03-27,1,22880.99,22880.99,0,0.0,3020.81,25901.8,Tarjeta de crédito,Entregado
T001530,C00364,P0051,2026-01-29,1,22610.99,22610.99,0,0.0,2614.08,25225.07,Transferencia bancaria,En camino
T001531,C00364,P0029,2025-09-05,1,42890.99,42890.99,0,0.0,0.0,42890.99,Tarjeta de crédito,Entregado
T001532,C00365,P0074,2025-03-11,1,73660.99,73660.99,0,0.0,0.0,73660.99,Mercado Pago,Cancelado
T001533,C00365,P0116,2025-05-23,1,25880.99,25880.99,20,5176.2,3365.75,24070.54,Tarjeta de crédito,Entregado
T001534,C00365,P0105,2026-02-27,1,8040.99,8040.99,0,0.0,3273.68,11314.67,Tarjeta de débito,Entregado
T001535,C00365,P0010,2025-05-21,2,99010.99,198021.98,0,0.0,0.0,198021.98,Efectivo (contra entrega),En camino
T001536,C00366,P0066,2026-03-12,2,32260.99,64521.98,15,9678.3,0.0,54843.68,Efectivo (contra entrega),Entregado
T001537,C00366,P0161,2026-04-27,1,92880.99,92880.99,5,4644.05,0.0,88236.94,Tarjeta de crédito,Entregado
T001538,C00367,P0073,2025-07-30,3,118250.99,354752.97,20,70950.59,0.0,283802.38,Efectivo (contra entrega),Entregado
T001539,C00367,P0174,2025-03-08,1,50040.99,50040.99,5,2502.05,0.0,47538.94,Tarjeta de crédito,Entregado
T001540,C00367,P0142,2025-01-28,2,80160.99,160321.98,0,0.0,0.0,160321.98,Transferencia bancaria,Entregado
T001541,C00367,P0131,2025-07-16,1,17990.99,17990.99,0,0.0,2450.82,20441.81,Efectivo (contra entrega),Entregado
T001542,C00367,P0024,2025-05-25,1,102000.99,102000.99,0,0.0,0.0,102000.99,Mercado Pago,Entregado
T001543,C00367,P0072,2025-03-22,1,60590.99,60590.99,0,0.0,0.0,60590.99,Tarjeta de débito,Cancelado
T001544,C00367,P0180,2025-06-10,1,10110.99,10110.99,20,2022.2,2729.78,10818.57,Efectivo (contra entrega),Entregado
T001545,C00368,P0042,2026-02-24,1,80280.99,80280.99,0,0.0,0.0,80280.99,Tarjeta de débito,Entregado
T001546,C00368,P0131,2026-02-18,1,17990.99,17990.99,0,0.0,3208.03,21199.02,Tarjeta de débito,En camino
T001547,C00368,P0063,2026-06-29,3,64680.99,194042.97,0,0.0,0.0,194042.97,Efectivo (contra entrega),Preparando
T001548,C00368,P0026,2026-01-06,1,71960.99,71960.99,5,3598.05,0.0,68362.94,Mercado Pago,En camino
T001549,C00368,P0140,2026-07-07,1,116180.99,116180.99,0,0.0,0.0,116180.99,Tarjeta de débito,Entregado
T001550,C00368,P0162,2026-04-06,1,60870.99,60870.99,5,3043.55,0.0,57827.44,Tarjeta de débito,Entregado
T001551,C00369,P0036,2024-12-19,1,6740.99,6740.99,0,0.0,2290.13,9031.12,Transferencia bancaria,Entregado
T001552,C00370,P0114,2023-08-13,1,17660.99,17660.99,10,1766.1,4001.58,19896.47,Tarjeta de débito,Entregado
T001553,C00370,P0137,2024-05-30,4,37150.99,148603.96,0,0.0,0.0,148603.96,Transferencia bancaria,Preparando
T001554,C00370,P0100,2024-06-16,3,19570.99,58712.97,0,0.0,0.0,58712.97,Efectivo (contra entrega),Entregado
T001555,C00370,P0047,2025-05-22,1,14020.99,14020.99,0,0.0,2510.42,16531.41,Mercado Pago,En camino
T001556,C00370,P0141,2025-01-24,1,10330.99,10330.99,5,516.55,4482.4,14296.84,Mercado Pago,Entregado
T001557,C00370,P0090,2023-04-14,3,83690.99,251072.97,15,37660.95,0.0,213412.02,Transferencia bancaria,Entregado
T001558,C00370,P0171,2024-10-04,1,62510.99,62510.99,0,0.0,0.0,62510.99,Tarjeta de débito,Entregado
T001559,C00371,P0163,2026-07-25,2,64460.99,128921.98,15,19338.3,0.0,109583.68,Tarjeta de crédito,Cancelado
T001560,C00371,P0111,2023-04-20,1,59100.99,59100.99,0,0.0,0.0,59100.99,Transferencia bancaria,Entregado
T001561,C00371,P0136,2025-09-15,1,47130.99,47130.99,0,0.0,0.0,47130.99,Efectivo (contra entrega),Entregado
T001562,C00371,P0132,2024-11-30,1,34240.99,34240.99,10,3424.1,0.0,30816.89,Transferencia bancaria,Entregado
T001563,C00371,P0112,2024-02-06,1,52410.99,52410.99,0,0.0,0.0,52410.99,Efectivo (contra entrega),Preparando
T001564,C00371,P0157,2025-09-18,1,2850.99,2850.99,15,427.65,2355.77,4779.11,Tarjeta de débito,Entregado
T001565,C00371,P0151,2024-08-19,3,43590.99,130772.97,0,0.0,0.0,130772.97,Tarjeta de débito,Cancelado
T001566,C00372,P0153,2025-03-18,1,80540.99,80540.99,0,0.0,0.0,80540.99,Tarjeta de crédito,Entregado
T001567,C00372,P0095,2024-05-22,1,27440.99,27440.99,0,0.0,2363.53,29804.52,Tarjeta de débito,Entregado
T001568,C00372,P0004,2025-07-09,2,73400.99,146801.98,0,0.0,0.0,146801.98,Efectivo (contra entrega),Preparando
T001569,C00372,P0129,2025-08-16,2,121150.99,242301.98,15,36345.3,0.0,205956.68,Tarjeta de débito,Entregado
T001570,C00372,P0180,2025-06-20,1,10110.99,10110.99,0,0.0,3026.09,13137.08,Efectivo (contra entrega),Entregado
T001571,C00372,P0154,2025-01-27,3,30800.99,92402.97,20,18480.59,0.0,73922.38,Tarjeta de débito,Entregado
T001572,C00372,P0064,2025-12-30,1,71270.99,71270.99,10,7127.1,0.0,64143.89,Tarjeta de débito,Entregado
T001573,C00372,P0179,2025-12-17,1,39260.99,39260.99,15,5889.15,0.0,33371.84,Transferencia bancaria,Entregado
T001574,C00372,P0168,2024-09-22,1,20280.99,20280.99,10,2028.1,2384.82,20637.71,Tarjeta de crédito,Entregado
T001575,C00372,P0044,2025-12-10,1,73620.99,73620.99,0,0.0,0.0,73620.99,Tarjeta de débito,Entregado
T001576,C00372,P0064,2026-08-04,4,71270.99,285083.96,5,14254.2,0.0,270829.76,Mercado Pago,Entregado
T001577,C00372,P0128,2024-12-19,2,68490.99,136981.98,5,6849.1,0.0,130132.88,Tarjeta de crédito,Entregado
T001578,C00373,P0113,2025-05-30,1,45170.99,45170.99,0,0.0,0.0,45170.99,Efectivo (contra entrega),Entregado
T001579,C00375,P0106,2024-06-08,2,12090.99,24181.98,0,0.0,4274.19,28456.17,Efectivo (contra entrega),Entregado
T001580,C00375,P0104,2026-06-09,1,56920.99,56920.99,10,5692.1,0.0,51228.89,Tarjeta de crédito,Entregado
T001581,C00375,P0006,2023-07-18,3,104670.99,314012.97,5,15700.65,0.0,298312.32,Efectivo (contra entrega),Entregado
T001582,C00375,P0142,2024-06-30,1,80160.99,80160.99,15,12024.15,0.0,68136.84,Mercado Pago,Entregado
T001583,C00375,P0064,2023-11-07,1,71270.99,71270.99,0,0.0,0.0,71270.99,Transferencia bancaria,Entregado
T001584,C00375,P0079,2023-07-01,1,9850.99,9850.99,0,0.0,4127.59,13978.58,Tarjeta de débito,Cancelado
T001585,C00375,P0113,2024-02-15,1,45170.99,45170.99,0,0.0,0.0,45170.99,Tarjeta de débito,Entregado
T001586,C00376,P0089,2026-07-09,1,70110.99,70110.99,0,0.0,0.0,70110.99,Transferencia bancaria,Entregado
T001587,C00376,P0104,2026-06-13,1,56920.99,56920.99,0,0.0,0.0,56920.99,Efectivo (contra entrega),Entregado
T001588,C00376,P0139,2026-08-09,1,76500.99,76500.99,0,0.0,0.0,76500.99,Tarjeta de débito,Entregado
T001589,C00376,P0172,2026-08-08,2,24980.99,49961.98,5,2498.1,0.0,47463.88,Transferencia bancaria,Entregado
T001590,C00376,P0165,2026-04-17,1,8750.99,8750.99,0,0.0,2386.25,11137.24,Mercado Pago,Entregado
T001591,C00376,P0115,2026-02-23,1,39000.99,39000.99,0,0.0,0.0,39000.99,Transferencia bancaria,Entregado
T001592,C00376,P0175,2026-01-19,1,30670.99,30670.99,0,0.0,0.0,30670.99,Tarjeta de crédito,Entregado
T001593,C00377,P0025,2026-04-16,1,22880.99,22880.99,5,1144.05,3821.05,25557.99,Transferencia bancaria,Entregado
T001594,C00378,P0183,2025-05-03,1,28350.99,28350.99,0,0.0,2372.79,30723.78,Transferencia bancaria,Entregado
T001595,C00378,P0010,2026-03-18,1,99010.99,99010.99,10,9901.1,0.0,89109.89,Mercado Pago,Entregado
T001596,C00379,P0002,2026-05-19,1,34510.99,34510.99,0,0.0,0.0,34510.99,Tarjeta de crédito,Entregado
T001597,C00380,P0046,2025-05-30,1,18770.99,18770.99,0,0.0,3408.8,22179.79,Transferencia bancaria,Entregado
T001598,C00381,P0104,2026-07-19,1,56920.99,56920.99,15,8538.15,0.0,48382.84,Tarjeta de crédito,Entregado
T001599,C00382,P0116,2025-11-17,1,25880.99,25880.99,0,0.0,3119.3,29000.29,Tarjeta de crédito,Cancelado
T001600,C00382,P0102,2025-11-19,2,100820.99,201641.98,0,0.0,0.0,201641.98,Mercado Pago,Entregado
T001601,C00382,P0099,2025-08-13,2,10460.99,20921.98,0,0.0,3464.79,24386.77,Mercado Pago,Entregado
T001602,C00382,P0063,2025-09-04,1,64680.99,64680.99,20,12936.2,0.0,51744.79,Transferencia bancaria,En camino
T001603,C00382,P0059,2025-01-22,2,66790.99,133581.98,0,0.0,0.0,133581.98,Mercado Pago,En camino
T001604,C00382,P0183,2025-06-02,1,28350.99,28350.99,0,0.0,3700.0,32050.99,Tarjeta de crédito,Cancelado
T001605,C00383,P0050,2026-04-15,1,5120.99,5120.99,15,768.15,1807.56,6160.4,Transferencia bancaria,Entregado
T001606,C00383,P0180,2025-08-26,1,10110.99,10110.99,0,0.0,1572.73,11683.72,Tarjeta de débito,Entregado
T001607,C00383,P0048,2026-07-07,1,21500.99,21500.99,5,1075.05,3938.99,24364.93,Transferencia bancaria,Entregado
T001608,C00383,P0153,2025-06-23,1,80540.99,80540.99,5,4027.05,0.0,76513.94,Tarjeta de crédito,Entregado
T001609,C00383,P0074,2026-06-12,1,73660.99,73660.99,0,0.0,0.0,73660.99,Transferencia bancaria,Entregado
T001610,C00383,P0050,2025-10-21,1,5120.99,5120.99,5,256.05,3125.09,7990.03,Tarjeta de crédito,Preparando
T001611,C00383,P0056,2025-04-08,2,72090.99,144181.98,10,14418.2,0.0,129763.78,Efectivo (contra entrega),Entregado
T001612,C00383,P0062,2026-05-21,2,80150.99,160301.98,10,16030.2,0.0,144271.78,Tarjeta de crédito,Entregado
T001613,C00384,P0085,2026-04-17,1,69850.99,69850.99,0,0.0,0.0,69850.99,Efectivo (contra entrega),Entregado
T001614,C00384,P0120,2026-02-23,1,58730.99,58730.99,0,0.0,0.0,58730.99,Transferencia bancaria,Entregado
T001615,C00384,P0142,2026-03-09,1,80160.99,80160.99,0,0.0,0.0,80160.99,Efectivo (contra entrega),Preparando
T001616,C00384,P0158,2025-05-21,1,48410.99,48410.99,0,0.0,0.0,48410.99,Transferencia bancaria,Cancelado
T001617,C00384,P0046,2026-01-16,3,18770.99,56312.97,10,5631.3,0.0,50681.67,Transferencia bancaria,Entregado
T001618,C00384,P0066,2025-10-28,1,32260.99,32260.99,20,6452.2,0.0,25808.79,Tarjeta de débito,Entregado
T001619,C00384,P0006,2025-10-28,1,104670.99,104670.99,0,0.0,0.0,104670.99,Mercado Pago,Entregado
T001620,C00384,P0146,2025-07-06,1,77950.99,77950.99,10,7795.1,0.0,70155.89,Tarjeta de crédito,Cancelado
T001621,C00384,P0090,2025-04-17,1,83690.99,83690.99,0,0.0,0.0,83690.99,Efectivo (contra entrega),Cancelado
T001622,C00384,P0153,2025-07-23,1,80540.99,80540.99,0,0.0,0.0,80540.99,Transferencia bancaria,Entregado
T001623,C00385,P0043,2025-11-05,2,35310.99,70621.98,0,0.0,0.0,70621.98,Transferencia bancaria,Entregado
T001624,C00385,P0096,2025-08-20,1,32440.99,32440.99,0,0.0,0.0,32440.99,Tarjeta de débito,Entregado
T001625,C00387,P0046,2024-12-01,1,18770.99,18770.99,0,0.0,4114.28,22885.27,Tarjeta de débito,Entregado
T001626,C00388,P0133,2025-09-26,2,23360.99,46721.98,0,0.0,0.0,46721.98,Tarjeta de débito,Entregado
T001627,C00388,P0050,2025-05-28,1,5120.99,5120.99,5,256.05,3043.29,7908.23,Tarjeta de crédito,En camino
T001628,C00388,P0151,2024-08-13,3,43590.99,130772.97,0,0.0,0.0,130772.97,Tarjeta de débito,Entregado
T001629,C00388,P0008,2025-10-26,2,44030.99,88061.98,0,0.0,0.0,88061.98,Tarjeta de débito,Entregado
T001630,C00388,P0117,2024-11-28,1,122170.99,122170.99,10,12217.1,0.0,109953.89,Transferencia bancaria,Entregado
T001631,C00388,P0102,2025-11-06,1,100820.99,100820.99,5,5041.05,0.0,95779.94,Tarjeta de débito,Entregado
T001632,C00388,P0171,2025-12-20,2,62510.99,125021.98,0,0.0,0.0,125021.98,Mercado Pago,Entregado
T001633,C00388,P0138,2026-07-08,1,3100.99,3100.99,20,620.2,3659.83,6140.62,Mercado Pago,Preparando
T001634,C00388,P0040,2024-08-12,1,8100.99,8100.99,5,405.05,2614.9,10310.84,Tarjeta de débito,Entregado
T001635,C00388,P0141,2025-10-19,1,10330.99,10330.99,5,516.55,3908.44,13722.88,Mercado Pago,Cancelado
T001636,C00388,P0090,2026-03-09,1,83690.99,83690.99,0,0.0,0.0,83690.99,Mercado Pago,Entregado
T001637,C00388,P0145,2025-05-14,3,60290.99,180872.97,5,9043.65,0.0,171829.32,Tarjeta de débito,En camino
T001638,C00388,P0102,2025-08-13,1,100820.99,100820.99,5,5041.05,0.0,95779.94,Mercado Pago,Entregado
T001639,C00388,P0081,2024-12-18,1,108380.99,108380.99,0,0.0,0.0,108380.99,Tarjeta de crédito,Entregado
T001640,C00390,P0019,2026-06-30,1,143070.99,143070.99,0,0.0,0.0,143070.99,Tarjeta de crédito,Entregado
T001641,C00390,P0015,2025-11-10,1,48920.99,48920.99,0,0.0,0.0,48920.99,Mercado Pago,Entregado
T001642,C00390,P0016,2026-03-25,1,82230.99,82230.99,15,12334.65,0.0,69896.34,Tarjeta de crédito,Entregado
T001643,C00393,P0041,2026-02-02,1,34130.99,34130.99,0,0.0,0.0,34130.99,Transferencia bancaria,Entregado
T001644,C00394,P0158,2026-01-11,1,48410.99,48410.99,5,2420.55,0.0,45990.44,Efectivo (contra entrega),Entregado
T001645,C00394,P0091,2026-04-19,1,27590.99,27590.99,5,1379.55,2339.96,28551.4,Tarjeta de crédito,Entregado
T001646,C00394,P0185,2025-09-23,1,120880.99,120880.99,0,0.0,0.0,120880.99,Transferencia bancaria,Entregado
T001647,C00394,P0027,2025-08-26,1,66770.99,66770.99,10,6677.1,0.0,60093.89,Mercado Pago,Entregado
T001648,C00395,P0059,2026-06-05,2,66790.99,133581.98,5,6679.1,0.0,126902.88,Tarjeta de débito,Entregado
T001649,C00395,P0148,2026-06-03,1,86710.99,86710.99,0,0.0,0.0,86710.99,Efectivo (contra entrega),Entregado
T001650,C00397,P0006,2026-05-08,1,104670.99,104670.99,0,0.0,0.0,104670.99,Tarjeta de crédito,Entregado
T001651,C00397,P0097,2026-04-10,1,118090.99,118090.99,10,11809.1,0.0,106281.89,Transferencia bancaria,Entregado
T001652,C00397,P0020,2026-06-01,1,125770.99,125770.99,0,0.0,0.0,125770.99,Efectivo (contra entrega),Entregado
T001653,C00398,P0040,2025-04-07,1,8100.99,8100.99,0,0.0,2923.43,11024.42,Efectivo (contra entrega),Entregado
T001654,C00398,P0051,2024-10-10,1,22610.99,22610.99,0,0.0,3316.14,25927.13,Tarjeta de débito,Entregado
T001655,C00398,P0077,2024-08-13,3,80070.99,240212.97,10,24021.3,0.0,216191.67,Transferencia bancaria,Entregado
T001656,C00398,P0175,2025-04-23,1,30670.99,30670.99,0,0.0,0.0,30670.99,Tarjeta de crédito,En camino
T001657,C00398,P0042,2025-09-29,1,80280.99,80280.99,0,0.0,0.0,80280.99,Tarjeta de crédito,Entregado
T001658,C00399,P0004,2026-03-01,1,73400.99,73400.99,0,0.0,0.0,73400.99,Transferencia bancaria,Entregado
T001659,C00399,P0086,2026-03-30,1,17970.99,17970.99,0,0.0,4493.7,22464.69,Transferencia bancaria,Cancelado
T001660,C00399,P0042,2026-04-28,1,80280.99,80280.99,15,12042.15,0.0,68238.84,Tarjeta de débito,Cancelado
T001661,C00399,P0144,2026-05-29,1,136210.99,136210.99,0,0.0,0.0,136210.99,Mercado Pago,Entregado
T001662,C00399,P0081,2024-11-14,1,108380.99,108380.99,15,16257.15,0.0,92123.84,Efectivo (contra entrega),Preparando
T001663,C00399,P0032,2025-12-22,3,46630.99,139892.97,5,6994.65,0.0,132898.32,Mercado Pago,Entregado
T001664,C00399,P0048,2024-06-19,1,21500.99,21500.99,0,0.0,4487.21,25988.2,Mercado Pago,Entregado
T001665,C00399,P0104,2026-01-13,1,56920.99,56920.99,20,11384.2,0.0,45536.79,Transferencia bancaria,En camino
T001666,C00400,P0064,2026-02-28,1,71270.99,71270.99,0,0.0,0.0,71270.99,Efectivo (contra entrega),Entregado
T001667,C00400,P0011,2025-10-06,2,26210.99,52421.98,0,0.0,0.0,52421.98,Tarjeta de débito,Entregado
T001668,C00401,P0161,2025-11-01,2,92880.99,185761.98,15,27864.3,0.0,157897.68,Transferencia bancaria,Entregado
T001669,C00401,P0128,2025-10-02,2,68490.99,136981.98,0,0.0,0.0,136981.98,Tarjeta de crédito,Entregado
T001670,C00402,P0173,2024-08-23,1,7980.99,7980.99,0,0.0,4450.21,12431.2,Efectivo (contra entrega),Entregado
T001671,C00402,P0064,2025-12-02,2,71270.99,142541.98,0,0.0,0.0,142541.98,Mercado Pago,Entregado
T001672,C00402,P0111,2026-06-25,2,59100.99,118201.98,0,0.0,0.0,118201.98,Mercado Pago,Cancelado
T001673,C00402,P0002,2026-03-30,1,34510.99,34510.99,15,5176.65,0.0,29334.34,Tarjeta de crédito,Entregado
T001674,C00402,P0153,2025-02-17,1,80540.99,80540.99,10,8054.1,0.0,72486.89,Mercado Pago,Entregado
T001675,C00402,P0133,2025-09-14,1,23360.99,23360.99,0,0.0,2326.58,25687.57,Efectivo (contra entrega),Entregado
T001676,C00402,P0116,2025-05-10,1,25880.99,25880.99,5,1294.05,4026.37,28613.31,Mercado Pago,Cancelado
T001677,C00402,P0156,2026-08-01,1,23880.99,23880.99,0,0.0,2524.36,26405.35,Tarjeta de crédito,Entregado
T001678,C00402,P0129,2025-09-13,1,121150.99,121150.99,0,0.0,0.0,121150.99,Tarjeta de crédito,Entregado
T001679,C00402,P0164,2024-10-24,1,32940.99,32940.99,0,0.0,0.0,32940.99,Tarjeta de crédito,Entregado
T001680,C00402,P0071,2026-01-24,2,14390.99,28781.98,10,2878.2,2152.58,28056.36,Tarjeta de crédito,Entregado
T001681,C00403,P0016,2025-12-19,3,82230.99,246692.97,0,0.0,0.0,246692.97,Tarjeta de débito,Entregado
T001682,C00403,P0098,2026-06-27,2,66450.99,132901.98,5,6645.1,0.0,126256.88,Transferencia bancaria,Entregado
T001683,C00403,P0112,2026-07-01,2,52410.99,104821.98,0,0.0,0.0,104821.98,Mercado Pago,Entregado
T001684,C00403,P0159,2026-06-05,1,108820.99,108820.99,10,10882.1,0.0,97938.89,Tarjeta de débito,Entregado
T001685,C00403,P0010,2025-12-14,1,99010.99,99010.99,0,0.0,0.0,99010.99,Mercado Pago,Entregado
T001686,C00403,P0160,2026-03-15,1,143890.99,143890.99,0,0.0,0.0,143890.99,Efectivo (contra entrega),Entregado
T001687,C00403,P0163,2026-07-26,1,64460.99,64460.99,5,3223.05,0.0,61237.94,Tarjeta de crédito,En camino
T001688,C00404,P0133,2025-10-02,1,23360.99,23360.99,0,0.0,3206.13,26567.12,Transferencia bancaria,Cancelado
T001689,C00404,P0090,2025-04-25,1,83690.99,83690.99,10,8369.1,0.0,75321.89,Tarjeta de débito,En camino
T001690,C00404,P0159,2026-02-14,1,108820.99,108820.99,20,21764.2,0.0,87056.79,Mercado Pago,Entregado
T001691,C00404,P0162,2024-07-13,1,60870.99,60870.99,10,6087.1,0.0,54783.89,Transferencia bancaria,Entregado
